src_addr|dst_addr|proto_name|src_port|dst_port|timestamp|payload_shannon_entropy|payload_kolmogorov_complexity
('sjc-not13.sjc.dropbox.com', [], ['199.47.218.148'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|35483|1360593635.34|5.03509122652|0.865921787709
('coll-PC.home', [], ['192.168.1.14'])|('sjc-not13.sjc.dropbox.com', [], ['199.47.218.148'])|TCP|35483|80|1360593635.34|4.91855978915|0.743820224719
('coll-PC.home', [], ['192.168.1.14'])|('wb-in-f94.1e100.net', [], ['74.125.132.94'])|TCP|57959|80|1360593643.48|6.0223717338|0.791111111111
('wb-in-f94.1e100.net', [], ['74.125.132.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|57959|1360593643.54|6.59290830888|0.890151515152
('coll-PC.home', [], ['192.168.1.14'])|('wg-in-f94.1e100.net', [], ['173.194.78.94'])|TCP|44892|80|1360593643.84|6.02113037049|0.790251107829
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44892|1360593643.9|6.57901358155|0.895716945996
('coll-PC.home', [], ['192.168.1.14'])|('wg-in-f94.1e100.net', [], ['173.194.78.94'])|TCP|44946|80|1360593644.11|6.02074611585|0.790560471976
('coll-PC.home', [], ['192.168.1.14'])|('wg-in-f94.1e100.net', [], ['173.194.78.94'])|TCP|44947|80|1360593644.17|5.98444011017|0.735894357743
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44946|1360593644.17|6.57047756161|0.888045540797
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.25|7.69380089477|1.00564174894
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.26|7.83550632936|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.26|7.87737893548|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.27|7.82306917414|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.27|7.87998040758|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.28|7.87940809139|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.29|7.82113601091|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.29|7.8498627841|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.3|7.83375253525|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.3|7.83995896066|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.31|7.83968797051|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.31|7.83396426622|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.31|2.64643934467|1.8
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.41|7.86385925903|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.47|7.85020835143|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.47|7.85227778016|1.0077574048
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593644.47|7.60813301401|1.01919720768
('coll-PC.home', [], ['192.168.1.14'])|('wg-in-f94.1e100.net', [], ['173.194.78.94'])|TCP|44947|80|1360593645.02|5.76691735417|0.667736757624
('wg-in-f94.1e100.net', [], ['173.194.78.94'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|80|44947|1360593645.08|5.0512242686|0.795348837209
('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|47254|1360593645.27|7.39484445763|1.0275
('coll-PC.home', [], ['192.168.1.14'])|('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|TCP|47254|443|1360593645.27|5.25999102901|1.26829268293
('wb-in-f84.1e100.net', [], ['74.125.132.84'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|40096|1360593645.47|7.61511638341|1.02099236641
('wb-in-f84.1e100.net', [], ['74.125.132.84'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|40096|1360593645.47|5.22266271977|1.20930232558
('par03s02-in-f15.1e100.net', [], ['173.194.34.15'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|34645|1360593645.64|6.33368979121|1.0487804878
('par03s02-in-f15.1e100.net', [], ['173.194.34.15'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|34645|1360593645.77|7.10016259912|1.05164319249
('par03s02-in-f15.1e100.net', [], ['173.194.34.15'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|34645|1360593645.77|7.08943029459|1.0474137931
('par03s03-in-f7.1e100.net', [], ['173.194.34.39'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|60501|1360593645.91|6.17004127343|0.602961918195
('coll-PC.home', [], ['192.168.1.14'])|('par03s03-in-f7.1e100.net', [], ['173.194.34.39'])|TCP|60501|443|1360593646.01|7.20392664927|1.03741496599
('coll-PC.home', [], ['192.168.1.14'])|('par03s03-in-f7.1e100.net', [], ['173.194.34.39'])|TCP|60500|443|1360593646.01|5.48726219981|1.20754716981
('coll-PC.home', [], ['192.168.1.14'])|('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|TCP|47254|443|1360593646.35|6.62154331645|1.07189542484
('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|47254|1360593646.38|6.78890176667|1.06875
('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|47254|1360593646.39|7.86449911523|1.00814814815
('par03s13-in-f21.1e100.net', [], ['173.194.45.85'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|47254|1360593646.4|7.85208299629|1.00814814815
('par03s03-in-f30.1e100.net', [], ['173.194.34.62'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|60480|1360593646.6|7.05069538185|1.0480349345
('63-16-191-195.ftth.glasoperator.nl', [], ['195.191.16.63'])|('coll-PC.home', [], ['192.168.1.14'])|TCP|443|58267|1360593649.47|7.66432283867|1.01877133106
